id,freestyle_rating,cinematic_rating,obstacle_density,busyness
1010064724,0.65,0.45,0.55,0.3
878721100,0.5,0.2,0.5,0.4
680405364,0.5,0.2,0.7,0.8
1464421392,0.45,0.15,0.55,0.85
878721095,0.6,0.5,0.7,0.9
1360222643,0.45,0.4,0.7,0.3
1453946745,0.7,0.5,0.7,0.9
878721091,0.5,0.2,0.6,0.8
1054296077,0.55,0.4,0.8,0.85
1054296067,0.4,0.4,0.6,0.8
980860125,0.45,0.2,0.65,0.85
1332013140,0.8,0.55,0.8,0.8
878721099,0.6,0.3,0.65,0.8
886170538,0.6,0.4,0.6,0.2
691200715,0.6,0.5,0.8,0.9
1010064725,0.5,0.15,0.75,0.85
1360222641,0.6,0.6,0.8,0.8
737608204,0.7,0.6,0.85,0.9
1332013139,0.7,0.6,0.8,0.7
626209909,0.4,0.4,0.6,0.9
878721102,0.65,0.2,0.7,0.8
119639787,0.55,0.4,0.68,0.88
878721098,0.75,0.25,0.7,0.85
1388597967,0.75,0.4,0.9,0.9
963691340,0.75,0.55,0.75,0.3
1431994692,0.4,0.1,0.7,0.9
545286392,0.65,0.4,0.75,0.9
906810842,0.75,0.5,0.8,1.0
1360222639,0.75,0.5,0.8,0.8
1241579568,0.75,0.7,0.8,0.9
1050014345,0.6,0.5,0.6,0.7
840519267,0.65,0.5,0.6,0.8
1172561851,0.65,0.35,0.7,0.6
691200716,0.65,0.5,0.8,0.9
1112694398,0.65,0.2,0.6,0.85
328340908,0.7,0.5,0.75,0.85
603089634,0.5,0.4,0.5,0.2
1349115094,0.65,0.45,0.65,0.8
1208584543,0.6,0.45,0.7,0.8
1054296069,0.5,0.3,0.7,0.8
1073996118,0.5,0.4,0.5,0.8
1450692183,0.75,0.5,0.8,0.9
1097564962,0.85,0.8,0.75,0.6
1459240665,0.75,0.5,0.65,0.3
1010064727,0.6,0.35,0.75,0.9
169967979,0.6,0.5,0.8,0.9
878721093,0.6,0.3,0.7,0.8
1388597968,0.35,0.25,0.6,0.8
878721105,0.6,0.2,0.5,0.8
1069880854,0.3,0.2,0.5,0.8
1469574380,0.55,0.1,0.6,0.8
640024979,0.6,0.6,0.8,0.9
1373707081,0.5,0.4,0.6,0.1
878721103,0.55,0.35,0.6,0.9
1010064723,0.6,0.45,0.55,0.3
691200714,0.7,0.4,0.8,0.0
886170537,0.5,0.2,0.7,0.8
1208584542,0.65,0.55,0.9,0.1
618060311,0.6,0.4,0.65,0.9
1349115096,0.6,0.4,0.7,0.1
251681928,0.6,0.5,0.7,0.9
187037812,0.6,0.2,0.75,0.8
878721101,0.55,0.25,0.7,0.85
1211961564,0.45,0.35,0.75,0.85
1073996122,0.7,0.35,0.6,0.3
1208584544,0.65,0.4,0.8,0.3
1097487635,0.7,0.4,0.7,0.8
660799665,0.65,0.35,0.65,0.85
1450692184,0.75,0.5,0.85,0.9
313276546,0.75,0.55,0.8,0.9
1388597966,0.75,0.45,0.7,0.9
1029109908,0.55,0.35,0.75,0.85
1073996121,0.65,0.45,0.7,0.85
1010064719,0.7,0.5,0.6,0.3
878721096,0.6,0.3,0.6,0.7
468773542,0.65,0.4,0.5,0.1
1450692182,0.7,0.6,0.8,0.9
908254950,0.6,0.1,0.9,0.95
313276535,0.6,0.35,0.6,0.9
506341005,0.45,0.35,0.5,0.6
1431994691,0.65,0.3,0.75,0.85
1444013915,0.65,0.5,0.7,0.85
571030765,0.8,0.6,0.7,0.7
878721094,0.6,0.2,0.6,0.8
1459240664,0.6,0.2,0.6,0.1
